0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
0.0,0.2149012030497615,0.0,0.0,0.06461404570788162,0.0,0.12440808789640863,0.1277786531816059,0.24728141566243764,0.0,0.4338516655065452,0.6304326019689929,0.27984174153310554,0.36049338817928056,0.06493709877087712,0.7462734276422837,0.0,0.0,0.38822322725183245,0.0,0.3076906050096682,0.57712542955301,0.4903837050867091,0.5464154417677639,0.10548299499233164,0.0
0.2149012030497615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5482693226923566,0.0,0.3926661117519976,0.6203343099150087,0.24209610276414353,0.1276614906252898,0.21721760950792737,0.7233973896387278,0.0,0.22435507487151948,0.0,0.0,0.0,0.04334074080505787,0.29982566412413153,0.0334948896576286,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.06461404570788162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10147696381106275,0.0,0.4091273485704246,0.7036145602197706,0.5209523788517273,0.0,0.0,0.17198830358399586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42205298644444544,0.0,0.0,0.0,0.0,0.24015668834893752,0.0,0.279671316474924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.12440808789640863,0.0,0.0,0.0,0.0,0.0,0.0,0.4853509509384692,0.0,0.0,0.0,0.04318862909066836,0.6013932954149744,0.0,0.45265286444094077,0.06733777095088549,0.0,0.0,0.0,0.0,0.0,0.0,0.1213443246198277,0.1587175892371392,0.932797446705406,0.0
0.1277786531816059,0.0,0.0,0.0,0.0,0.42205298644444544,0.4853509509384692,0.0,0.0,0.48527676663882024,0.0,0.176564630129391,0.7722298573120989,0.0,0.38064381539495157,0.008133063548546036,0.0,0.0,0.0,0.0,0.0,0.0,0.3240812609503964,0.2946324316152173,0.8194911042530652,0.0
0.24728141566243764,0.5482693226923566,0.0,0.0,0.10147696381106275,0.0,0.0,0.0,0.0,0.0,0.386355025087321,0.8502338856098973,0.42683274035001745,0.0,0.0,0.48363872492167176,0.0,0.0,0.0,0.0,0.0,0.06177373074407596,0.22365626224177704,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48527676663882024,0.0,0.0,0.0,0.0,0.46865837316652614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33119913316770294,0.0
0.4338516655065452,0.3926661117519976,0.0,0.0,0.4091273485704246,0.0,0.0,0.0,0.386355025087321,0.0,0.0,0.9523021402274827,0.14324150965507468,0.1976818874068512,0.0,0.5279260906229222,0.0,0.0,0.0,0.0,0.33605986932639936,0.0,0.3964205666384179,0.011009509172667247,0.0,0.0
0.6304326019689929,0.6203343099150087,0.0,0.0,0.7036145602197706,0.0,0.04318862909066836,0.176564630129391,0.8502338856098973,0.0,0.9523021402274827,0.0,0.0,1.0,0.0,0.5761027359247948,0.0,0.5838094698037255,0.2390059524654088,0.0,0.773905837544256,0.3864377475022885,0.7068746682376714,0.6201663796318648,0.019068829470390354,0.615704900344852
0.27984174153310554,0.24209610276414353,0.0,0.0,0.5209523788517273,0.24015668834893752,0.6013932954149744,0.7722298573120989,0.42683274035001745,0.46865837316652614,0.14324150965507468,0.0,0.0,0.48079988662106915,0.37679330060948313,0.13814831965106952,0.0,0.14555946047991436,0.20440627998862565,0.0,0.48975410845208556,0.8993510800634881,0.5112332350788171,0.5956053225998476,0.8079703322601904,0.0
0.36049338817928056,0.1276614906252898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1976818874068512,1.0,0.48079988662106915,0.0,0.0,0.5635325405943556,0.0,0.0,0.0,0.0,0.0,0.0,0.10605040583967214,0.0,0.0,0.0
0.06493709877087712,0.21721760950792737,0.0,0.0,0.0,0.279671316474924,0.45265286444094077,0.38064381539495157,0.0,0.0,0.0,0.0,0.37679330060948313,0.0,0.0,0.055624223635432554,0.0,0.20174093680829192,0.0,0.0,0.0,0.11618503402281144,0.4489341944486863,0.1308713285826933,0.5928204286956311,0.0
0.7462734276422837,0.7233973896387278,0.0,0.0,0.17198830358399586,0.0,0.06733777095088549,0.008133063548546036,0.48363872492167176,0.0,0.5279260906229222,0.5761027359247948,0.13814831965106952,0.5635325405943556,0.055624223635432554,0.0,0.0,0.10869714328407025,0.3098918944485346,0.0,0.37474206030634705,0.583871648174566,0.5311117788033365,0.7277514410827072,0.10935785317762917,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.22435507487151948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5838094698037255,0.14555946047991436,0.0,0.20174093680829192,0.10869714328407025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.38822322725183245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2390059524654088,0.20440627998862565,0.0,0.0,0.3098918944485346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3076906050096682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33605986932639936,0.773905837544256,0.48975410845208556,0.0,0.0,0.37474206030634705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
